action_taken,action_taken_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_name_1,applicant_sex,applicant_sex_name,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_name_1,co_applicant_sex,co_applicant_sex_name,county_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,owner_occupancy,owner_occupancy_name,preapproval,property_type,property_type_name,purchaser_type,purchaser_type_name,,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,population
1,Loan originated,2,Not Hispanic or Latino,73,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Richmond County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,9037,71300,155,1518,1148,3946
1,Loan originated,1,Hispanic or Latino,67,5,White,1,Male,1,Hispanic or Latino,5,White,1,Male,Suffolk County,1,Home purchase,2,FHA-insured,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",112,109000,260,672,633,2710
1,Loan originated,2,Not Hispanic or Latino,28,2,Asian,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Queens County,1,Home purchase,1,Conventional,2,Not owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,467,71300,480,1538,1274,4475
1,Loan originated,2,Not Hispanic or Latino,92,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Kings County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,12603,71300,136,199,662,2481
1,Loan originated,2,Not Hispanic or Latino,226,5,White,2,Female,2,Not Hispanic or Latino,5,White,1,Male,Nassau County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,714,109000,318,2221,2084,7121
1,Loan originated,2,Not Hispanic or Latino,37,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Monroe County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,173,69700,58,1415,1275,3616
1,Loan originated,2,Not Hispanic or Latino,28,2,Asian,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Suffolk County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",116,109000,98,672,633,2710
1,Loan originated,2,Not Hispanic or Latino,50,2,Asian,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Richmond County,1,Home purchase,1,Conventional,2,Not owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,473,71300,240,2643,1950,8525
1,Loan originated,2,Not Hispanic or Latino,547,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,New York County,1,Home purchase,1,Conventional,2,Not owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,12620,71300,404,14,137,5345
1,Loan originated,2,Not Hispanic or Latino,342,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Nassau County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,716,109000,260,1921,1819,6474
1,Loan originated,2,Not Hispanic or Latino,180,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Suffolk County,1,Home purchase,3,VA-guaranteed,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",1957,109000,475,1314,1200,3711
1,Loan originated,2,Not Hispanic or Latino,70,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",122,109000,95,514,516,3499
1,Loan originated,2,Not Hispanic or Latino,26,2,Asian,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Kings County,1,Home purchase,1,Conventional,2,Not owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,474,71300,370,1564,1351,4551
1,Loan originated,1,Hispanic or Latino,41,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Richmond County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,12630,71300,175,3162,2793,8583
1,Loan originated,2,Not Hispanic or Latino,266,5,White,2,Female,2,Not Hispanic or Latino,5,White,1,Male,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),719,109000,216,2002,1757,6091
1,Loan originated,2,Not Hispanic or Latino,256,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Clinton County,1,Home purchase,1,Conventional,2,Not owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,12561,60000,88,2146,959,5128
1,Loan originated,3,"Information not provided by applicant in mail, Internet, or telephone application",41,6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",5,No co-applicant,8,No co-applicant,5,No co-applicant,Franklin County,1,Home purchase,2,FHA-insured,1,Owner-occupied as a principal dwelling,2,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),246763,60000,39,1369,698,2173
1,Loan originated,4,Not applicable,,7,Not applicable,4,Not applicable,5,No co-applicant,8,No co-applicant,5,No co-applicant,New York County,2,Home improvement,1,Conventional,3,Not applicable,3,3,Multifamily dwelling,0,Loan was not originated or was not sold in calendar year covered by register,15441,71300,900,11,1410,11740
1,Loan originated,2,Not Hispanic or Latino,163,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Suffolk County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),27399,109000,200,1707,895,3368
1,Loan originated,2,Not Hispanic or Latino,109,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Nassau County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),729,109000,298,1421,1303,4043
1,Loan originated,2,Not Hispanic or Latino,105,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,New York County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,12595,71300,204,162,1489,8090
1,Loan originated,2,Not Hispanic or Latino,155,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Nassau County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),143,109000,352,2008,2041,6718
1,Loan originated,4,Not applicable,,7,Not applicable,4,Not applicable,5,No co-applicant,8,No co-applicant,5,No co-applicant,Queens County,2,Home improvement,1,Conventional,3,Not applicable,3,3,Multifamily dwelling,0,Loan was not originated or was not sold in calendar year covered by register,15443,71300,1700,417,167,5101
1,Loan originated,2,Not Hispanic or Latino,119,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Onondaga County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,745,68500,308,1949,1798,5120
1,Loan originated,3,"Information not provided by applicant in mail, Internet, or telephone application",195,6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),733,109000,465,2326,2063,6844
1,Loan originated,2,Not Hispanic or Latino,63,5,White,1,Male,2,Not Hispanic or Latino,2,Asian,2,Female,Saratoga County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),12627,82700,296,2188,1979,6725
1,Loan originated,2,Not Hispanic or Latino,107,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,New York County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",150,71300,308,226,167,3865
1,Loan originated,2,Not Hispanic or Latino,67,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Onondaga County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,134,68500,110,1460,1433,4800
1,Loan originated,2,Not Hispanic or Latino,127,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Richmond County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,12669,71300,417,2582,1914,8490
1,Loan originated,3,"Information not provided by applicant in mail, Internet, or telephone application",147,6,"Information not provided by applicant in mail, Internet, or telephone application",1,Male,3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",2,Female,Nassau County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),734,109000,331,1564,1517,5032
1,Loan originated,2,Not Hispanic or Latino,247,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Kings County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,12645,71300,565,411,344,2012
1,Loan originated,2,Not Hispanic or Latino,96,6,"Information not provided by applicant in mail, Internet, or telephone application",1,Male,2,Not Hispanic or Latino,6,"Information not provided by applicant in mail, Internet, or telephone application",2,Female,Suffolk County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,660,109000,135,1024,978,3227
1,Loan originated,2,Not Hispanic or Latino,77,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Onondaga County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,184,68500,188,1750,1595,5459
1,Loan originated,2,Not Hispanic or Latino,128,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Erie County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),12691,69000,207,1659,1516,4487
1,Loan originated,1,Hispanic or Latino,114,6,"Information not provided by applicant in mail, Internet, or telephone application",2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Kings County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,744,71300,184,312,188,2303
1,Loan originated,2,Not Hispanic or Latino,135,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,2,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),109667,109000,456,1506,1518,5130
1,Loan originated,2,Not Hispanic or Latino,150,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Queens County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,661,71300,221,1305,993,4241
1,Loan originated,2,Not Hispanic or Latino,42,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Onondaga County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,289,68500,48,1343,722,2683
1,Loan originated,2,Not Hispanic or Latino,146,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Westchester County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,158641,71300,652,1385,1216,4489
